Team,Year,Sport,Gold_Count,Silver_Count,Bronze_Count
Romania,2016,Athletics,0,0,0
Romania,2016,Boxing,0,0,0
Romania,2016,Cycling,0,0,0
Romania,2016,Fencing,4,0,0
Romania,2016,Gymnastics,0,0,0
Romania,2016,Handball,0,0,0
Romania,2016,Judo,0,0,0
Romania,2016,Rhythmic Gymnastics,0,0,0
Romania,2016,Rowing,0,0,9
Romania,2016,Shooting,0,0,0
Romania,2016,Swimming,0,0,0
Romania,2016,Table Tennis,0,0,0
Romania,2016,Tennis,0,2,0
Romania,2016,Weightlifting,0,0,0
Romania,2016,Wrestling,0,0,1
Romania,2020,3x3 Basketball,0,0,0
Romania,2020,Archery,0,0,0
Romania,2020,Artistic Gymnastics,0,0,0
Romania,2020,Athletics,0,0,0
Romania,2020,Boxing,0,0,0
Romania,2020,Canoe Sprint,0,0,0
Romania,2020,Cycling Mountain Bike,0,0,0
Romania,2020,Cycling Road,0,0,0
Romania,2020,Fencing,0,1,0
Romania,2020,Football,0,0,0
Romania,2020,Judo,0,0,0
Romania,2020,Rowing,2,6,0
Romania,2020,Shooting,0,0,0
Romania,2020,Swimming,0,0,0
Romania,2020,Table Tennis,0,0,0
Romania,2020,Tennis,0,0,0
Romania,2020,Triathlon,0,0,0
Romania,2020,Wrestling,0,0,0
Romania,2024,Archery,0,0,0
Romania,2024,Artistic Gymnastics,0,0,1
Romania,2024,Athletics,0,0,0
Romania,2024,Boxing,0,0,0
Romania,2024,Canoe Sprint,0,0,0
Romania,2024,Cycling Mountain Bike,0,0,0
Romania,2024,Fencing,0,0,0
Romania,2024,Judo,0,0,0
Romania,2024,Rhythmic Gymnastics,0,0,0
Romania,2024,Rowing,11,6,0
Romania,2024,Sailing,0,0,0
Romania,2024,Swimming,1,0,1
Romania,2024,Table Tennis,0,0,0
Romania,2024,Tennis,0,0,0
Romania,2024,Triathlon,0,0,0
Romania,2024,Water Polo,0,0,0
Romania,2024,Weightlifting,0,1,0
Romania,2024,Wrestling,0,0,0
Romania-1,1992,Table Tennis,0,0,0
Romania-1,2016,Tennis,0,0,0
Romania-2,1992,Table Tennis,0,0,0
Romania-2,2016,Tennis,0,0,0
Romolo,1956,Sailing,0,0,0
Rose Pompon,1920,Sailing,0,3,0
Rostock,1936,Sailing,0,1,0
Rowing Club Castillon-3,1900,Rowing,0,0,3
Roy,1964,Sailing,0,0,0
Royal Club Nautique de Gand,1900,Rowing,0,9,0
Royal Club Nautique de Gand,1906,Rowing,0,3,0
Royal Club Nautique de Gand,1908,Rowing,0,9,0
Royal Club Nautique de Gand,1912,Rowing,0,0,0
Rozenn-3,1900,Sailing,0,0,0
Rush IV,1956,Sailing,0,0,0
Rush V,1956,Sailing,3,0,0
Rush VII,1964,Sailing,0,3,0
Russia,1900,Equestrianism,0,0,0
Russia,1900,Fencing,0,0,0
Russia,1908,Athletics,0,0,0
Russia,1908,Figure Skating,1,0,0
Russia,1908,Wrestling,0,2,0
Russia,1912,Art Competitions,0,0,0
Russia,1912,Athletics,0,0,0
Russia,1912,Cycling,0,0,0
Russia,1912,Diving,0,0,0
Russia,1912,Equestrianism,0,0,0
Russia,1912,Fencing,0,0,0
Russia,1912,Football,0,0,0
Russia,1912,Gymnastics,0,0,0
Russia,1912,Modern Pentathlon,0,0,0
Russia,1912,Rowing,0,0,1
Russia,1912,Shooting,0,4,1
Russia,1912,Swimming,0,0,0
Russia,1912,Tennis,0,0,0
Russia,1912,Wrestling,0,1,0
Russia,1924,Art Competitions,0,0,0
Russia,1996,Archery,0,0,0
Russia,1996,Athletics,3,6,1
Russia,1996,Badminton,0,0,0
Russia,1996,Basketball,0,0,0
Russia,1996,Boxing,1,0,3
Russia,1996,Canoeing,0,0,4
Russia,1996,Cycling,1,4,0
Russia,1996,Diving,1,1,0
Russia,1996,Fencing,8,4,3
Russia,1996,Gymnastics,9,8,3
Russia,1996,Handball,0,0,0
Russia,1996,Judo,0,0,0
Russia,1996,Modern Pentathlon,0,1,0
Russia,1996,Rhythmic Gymnastics,0,1,6
Russia,1996,Rowing,0,0,9
Russia,1996,Sailing,0,3,0
Russia,1996,Shooting,3,2,1
Russia,1996,Swimming,4,13,2
Russia,1996,Synchronized Swimming,0,0,0
Russia,1996,Table Tennis,0,0,0
Russia,1996,Tennis,0,0,0
Russia,1996,Volleyball,0,0,0
Russia,1996,Water Polo,0,0,0
Russia,1996,Weightlifting,2,1,0
Russia,1996,Wrestling,4,1,2
Russia,2000,Archery,0,0,0
Russia,2000,Athletics,3,4,11
Russia,2000,Badminton,0,0,0
Russia,2000,Basketball,0,0,0
Russia,2000,Beach Volleyball,0,0,0
Russia,2000,Boxing,2,3,2
Russia,2000,Canoeing,0,1,0
Russia,2000,Cycling,1,1,2
Russia,2000,Diving,4,2,2
Russia,2000,Equestrianism,0,0,0
Russia,2000,Fencing,8,0,1
Russia,2000,Gymnastics,5,10,10
Russia,2000,Handball,15,0,0
Russia,2000,Judo,0,1,2
Russia,2000,Modern Pentathlon,1,0,0
Russia,2000,Rhythmic Gymnastics,7,0,1
Russia,2000,Rowing,0,0,4
Russia,2000,Sailing,0,0,0
Russia,2000,Shooting,1,3,2
Russia,2000,Swimming,0,1,1
Russia,2000,Synchronized Swimming,10,0,0
Russia,2000,Table Tennis,0,0,0
Russia,2000,Taekwondo,0,1,0
Russia,2000,Tennis,1,1,0
Russia,2000,Trampolining,2,0,0
Russia,2000,Triathlon,0,0,0
Russia,2000,Volleyball,0,24,0
Russia,2000,Water Polo,0,12,13
Russia,2000,Weightlifting,0,1,2
Russia,2000,Wrestling,6,2,1
Russia,2004,Archery,0,0,0
Russia,2004,Athletics,6,15,6
Russia,2004,Badminton,0,0,0
Russia,2004,Basketball,0,0,12
Russia,2004,Boxing,3,0,3
Russia,2004,Canoeing,0,2,3
Russia,2004,Cycling,3,1,1
Russia,2004,Diving,0,4,2
Russia,2004,Equestrianism,0,0,0
Russia,2004,Fencing,4,0,9
Russia,2004,Gymnastics,0,1,7
Russia,2004,Handball,0,0,14
Russia,2004,Judo,0,2,3
Russia,2004,Modern Pentathlon,1,0,0
Russia,2004,Rhythmic Gymnastics,7,1,0
Russia,2004,Rowing,4,0,0
Russia,2004,Sailing,0,0,0
Russia,2004,Shooting,3,4,3
Russia,2004,Swimming,0,1,0
Russia,2004,Synchronized Swimming,11,0,0
Russia,2004,Table Tennis,0,0,0
Russia,2004,Taekwondo,0,0,0
Russia,2004,Tennis,0,0,0
Russia,2004,Trampolining,0,1,0
Russia,2004,Triathlon,0,0,0
Russia,2004,Volleyball,0,10,12
Russia,2004,Water Polo,0,0,13
Russia,2004,Weightlifting,1,2,4
Russia,2004,Wrestling,5,2,3
Russia,2008,Archery,0,0,1
Russia,2008,Athletics,9,10,6
Russia,2008,Badminton,0,0,0
Russia,2008,Basketball,0,0,12
Russia,2008,Beach Volleyball,0,0,0
Russia,2008,Boxing,2,0,1
Russia,2008,Canoeing,1,2,2
Russia,2008,Cycling,0,0,4
Russia,2008,Diving,0,5,3
Russia,2008,Equestrianism,0,0,0
Russia,2008,Fencing,4,0,0
Russia,2008,Gymnastics,0,0,2
Russia,2008,Handball,0,14,0
Russia,2008,Judo,0,0,0
Russia,2008,Modern Pentathlon,1,0,0
Russia,2008,Rhythmic Gymnastics,7,0,0
Russia,2008,Rowing,0,0,0
Russia,2008,Sailing,0,0,0
Russia,2008,Shooting,0,2,2
Russia,2008,Swimming,1,5,2
Russia,2008,Synchronized Swimming,11,0,0
Russia,2008,Table Tennis,0,0,0
Russia,2008,Tennis,1,1,1
Russia,2008,Trampolining,0,0,0
Russia,2008,Triathlon,0,0,0
Russia,2008,Volleyball,0,0,12
Russia,2008,Water Polo,0,0,0
Russia,2008,Weightlifting,0,4,3
Russia,2008,Wrestling,6,3,2
Russia,2012,Archery,0,0,0
Russia,2012,Athletics,8,10,5
Russia,2012,Badminton,0,0,2
Russia,2012,Basketball,0,0,12
Russia,2012,Beach Volleyball,0,0,0
Russia,2012,Boxing,1,2,3
Russia,2012,Canoeing,2,0,3
Russia,2012,Cycling,0,0,2
Russia,2012,Diving,1,2,0
Russia,2012,Equestrianism,0,0,0
Russia,2012,Fencing,0,5,1
Russia,2012,Gymnastics,1,7,4
Russia,2012,Handball,0,0,0
Russia,2012,Judo,3,1,1
Russia,2012,Modern Pentathlon,0,0,0
Russia,2012,Rhythmic Gymnastics,7,1,0
Russia,2012,Rowing,0,0,0
Russia,2012,Sailing,0,0,0
Russia,2012,Shooting,0,0,1
Russia,2012,Swimming,0,2,7
Russia,2012,Synchronized Swimming,11,0,0
Russia,2012,Table Tennis,0,0,0
Russia,2012,Taekwondo,0,0,2
Russia,2012,Tennis,0,1,0
Russia,2012,Trampolining,0,1,0
Russia,2012,Triathlon,0,0,0
Russia,2012,Volleyball,12,0,0
Russia,2012,Water Polo,0,0,0
Russia,2012,Weightlifting,0,5,1
Russia,2012,Wrestling,4,2,5
Russia,2016,Archery,0,3,0
Russia,2016,Athletics,0,0,0
Russia,2016,Badminton,0,0,0
Russia,2016,Beach Volleyball,0,0,0
Russia,2016,Boxing,1,0,3
Russia,2016,Canoeing,0,0,2
Russia,2016,Cycling,0,3,1
Russia,2016,Diving,0,0,0
Russia,2016,Equestrianism,0,0,0
Russia,2016,Fencing,9,1,5
Russia,2016,Golf,0,0,0
Russia,2016,Gymnastics,1,12,3
Russia,2016,Handball,15,0,0
Russia,2016,Judo,2,0,1
Russia,2016,Modern Pentathlon,1,0,0
Russia,2016,Rhythmic Gymnastics,6,1,0
Russia,2016,Rowing,0,0,0
Russia,2016,Sailing,0,0,1
Russia,2016,Shooting,0,2,2
Russia,2016,Swimming,0,2,2
Russia,2016,Synchronized Swimming,11,0,0
Russia,2016,Table Tennis,0,0,0
Russia,2016,Taekwondo,0,1,0
Russia,2016,Tennis,0,0,0
Russia,2016,Trampolining,0,0,0
Russia,2016,Triathlon,0,0,0
Russia,2016,Volleyball,0,0,0
Russia,2016,Water Polo,0,0,13
Russia,2016,Wrestling,4,3,2
Russia,2020,3x3 Basketball,0,8,0
Russia,2020,Archery,0,4,0
Russia,2020,Artistic Gymnastics,8,2,4
Russia,2020,Artistic Swimming,10,0,0
Russia,2020,Athletics,1,1,0
Russia,2020,Badminton,0,0,0
Russia,2020,Beach Volleyball,0,2,0
Russia,2020,Boxing,1,1,4
Russia,2020,Canoe Slalom,0,0,0
Russia,2020,Canoe Sprint,0,0,0
Russia,2020,Cycling BMX Freestyle,0,0,0
Russia,2020,Cycling BMX Racing,0,0,0
Russia,2020,Cycling Mountain Bike,0,0,0
Russia,2020,Cycling Road,0,0,0
Russia,2020,Cycling Track,0,0,5
Russia,2020,Diving,0,0,2
Russia,2020,Equestrian,0,0,0
Russia,2020,Fencing,9,10,1
Russia,2020,Handball,0,15,0
Russia,2020,Judo,0,0,3
Russia,2020,Marathon Swimming,0,0,0
Russia,2020,Modern Pentathlon,0,0,0
Russia,2020,Rhythmic Gymnastics,0,6,0
Russia,2020,Rowing,0,3,0
Russia,2020,Rugby Sevens,0,0,0
Russia,2020,Sailing,0,0,0
Russia,2020,Shooting,2,5,3
Russia,2020,Sport Climbing,0,0,0
Russia,2020,Swimming,2,7,1
Russia,2020,Table Tennis,0,0,0
Russia,2020,Taekwondo,2,1,1
Russia,2020,Tennis,2,3,0
Russia,2020,Trampoline Gymnastics,0,0,0
Russia,2020,Triathlon,0,0,0
Russia,2020,Volleyball,0,12,0
Russia,2020,Water Polo,0,0,0
Russia,2020,Weightlifting,0,0,0
Russia,2020,Wrestling,4,0,4
Russia-1,1900,Equestrianism,0,0,0
Russia-1,2004,Table Tennis,0,0,0
Russia-1,2004,Tennis,0,0,0
Russia-1,2008,Tennis,0,0,0
Russia-1,2012,Beach Volleyball,0,0,0
Russia-1,2012,Tennis,0,0,2
Russia-1,2016,Beach Volleyball,0,0,0
Russia-1,2016,Tennis,0,0,0
Russia-2,2004,Table Tennis,0,0,0
Russia-2,2004,Tennis,0,0,0
Russia-2,2008,Tennis,0,0,0
Russia-2,2012,Beach Volleyball,0,0,0
Russia-2,2012,Tennis,0,0,0
Russia-2,2016,Beach Volleyball,0,0,0
Russia-2,2016,Tennis,2,0,0
Rwanda,1984,Athletics,0,0,0
Rwanda,1988,Athletics,0,0,0
Rwanda,1992,Athletics,0,0,0
Rwanda,1992,Cycling,0,0,0
Rwanda,1996,Athletics,0,0,0
Rwanda,2000,Athletics,0,0,0
Rwanda,2000,Swimming,0,0,0
Rwanda,2004,Athletics,0,0,0
Rwanda,2004,Swimming,0,0,0
Rwanda,2008,Athletics,0,0,0
Rwanda,2008,Swimming,0,0,0
Rwanda,2012,Athletics,0,0,0
Rwanda,2012,Cycling,0,0,0
Rwanda,2012,Judo,0,0,0
Rwanda,2012,Swimming,0,0,0
Rwanda,2016,Athletics,0,0,0
Rwanda,2016,Cycling,0,0,0
Rwanda,2016,Swimming,0,0,0
Rwanda,2020,Athletics,0,0,0
Rwanda,2020,Cycling Road,0,0,0
Rwanda,2020,Swimming,0,0,0
Rwanda,2024,Athletics,0,0,0
Rwanda,2024,Cycling Road,0,0,0
Rwanda,2024,Fencing,0,0,0
Rwanda,2024,Swimming,0,0,0
Saar,1952,Athletics,0,0,0
Saar,1952,Boxing,0,0,0
Saar,1952,Canoeing,0,0,0
Saar,1952,Fencing,0,0,0
Saar,1952,Gymnastics,0,0,0
Saar,1952,Rowing,0,0,0
Saar,1952,Shooting,0,0,0
Saar,1952,Swimming,0,0,0
Saar,1952,Wrestling,0,0,0
Sabre,1952,Sailing,0,0,0
Saga-2,1908,Sailing,0,0,0
SagaII,1960,Sailing,0,0,0
Saint Kitts and Nevis,1996,Athletics,0,0,0
Saint Kitts and Nevis,2000,Athletics,0,0,0
Saint Kitts and Nevis,2004,Athletics,0,0,0
Saint Kitts and Nevis,2008,Athletics,0,0,0
Saint Kitts and Nevis,2012,Athletics,0,0,0
Saint Kitts and Nevis,2016,Athletics,0,0,0
Saint Kitts and Nevis,2020,Athletics,0,0,0
Saint Lucia,1996,Athletics,0,0,0
Saint Lucia,1996,Sailing,0,0,0
Saint Lucia,2000,Athletics,0,0,0
Saint Lucia,2000,Swimming,0,0,0
Saint Lucia,2004,Athletics,0,0,0
Saint Lucia,2004,Swimming,0,0,0
Saint Lucia,2008,Athletics,0,0,0
Saint Lucia,2008,Swimming,0,0,0
Saint Lucia,2012,Athletics,0,0,0
Saint Lucia,2012,Sailing,0,0,0
Saint Lucia,2012,Swimming,0,0,0
Saint Lucia,2016,Athletics,0,0,0
Saint Lucia,2016,Sailing,0,0,0
Saint Lucia,2016,Swimming,0,0,0
Saint Lucia,2020,Athletics,0,0,0
Saint Lucia,2020,Sailing,0,0,0
Saint Lucia,2020,Swimming,0,0,0
Saint Lucia,2024,Athletics,1,1,0
Saint Lucia,2024,Sailing,0,0,0
Saint Lucia,2024,Swimming,0,0,0
Saint Vincent and the Grenadines,1988,Athletics,0,0,0
Saint Vincent and the Grenadines,1992,Athletics,0,0,0
Saint Vincent and the Grenadines,1996,Athletics,0,0,0
Saint Vincent and the Grenadines,2000,Athletics,0,0,0
Saint Vincent and the Grenadines,2000,Swimming,0,0,0
Saint Vincent and the Grenadines,2004,Athletics,0,0,0
Saint Vincent and the Grenadines,2004,Swimming,0,0,0
Saint Vincent and the Grenadines,2008,Athletics,0,0,0
Saint Vincent and the Grenadines,2012,Athletics,0,0,0
Saint Vincent and the Grenadines,2012,Swimming,0,0,0
Saint Vincent and the Grenadines,2016,Athletics,0,0,0
Saint Vincent and the Grenadines,2016,Swimming,0,0,0
Saint Vincent and the Grenadines,2020,Athletics,0,0,0
Saint Vincent and the Grenadines,2020,Swimming,0,0,0
Salamander,1960,Sailing,0,0,0
Salinero,2008,Equestrianism,0,1,0
Samoa,1984,Athletics,0,0,0
Samoa,1984,Boxing,0,0,0
Samoa,1984,Weightlifting,0,0,0
Samoa,1988,Athletics,0,0,0
Samoa,1988,Boxing,0,0,0
Samoa,1988,Weightlifting,0,0,0
Samoa,1988,Wrestling,0,0,0
Samoa,1992,Boxing,0,0,0
Samoa,1992,Weightlifting,0,0,0
Samoa,1996,Athletics,0,0,0
Samoa,1996,Boxing,0,0,0
Samoa,1996,Weightlifting,0,0,0
Samoa,2000,Boxing,0,0,0
Samoa,2000,Cycling,0,0,0
Samoa,2000,Judo,0,0,0
Samoa,2000,Weightlifting,0,0,0
Samoa,2000,Wrestling,0,0,0
Samoa,2004,Athletics,0,0,0
Samoa,2004,Weightlifting,0,0,0
Samoa,2008,Archery,0,0,0
Samoa,2008,Athletics,0,0,0
Samoa,2008,Boxing,0,0,0
Samoa,2008,Canoeing,0,0,0
Samoa,2008,Weightlifting,0,0,0
Samoa,2012,Archery,0,0,0
Samoa,2012,Athletics,0,0,0
Samoa,2012,Canoeing,0,0,0
Samoa,2012,Judo,0,0,0
Samoa,2012,Taekwondo,0,0,0
Samoa,2012,Weightlifting,0,0,0
Samoa,2016,Athletics,0,0,0
Samoa,2016,Canoeing,0,0,0
Samoa,2016,Judo,0,0,0
Samoa,2016,Swimming,0,0,0
Samoa,2016,Weightlifting,0,0,0
Samoa,2020,Athletics,0,0,0
Samoa,2020,Boxing,0,0,0
Samoa,2020,Canoe Sprint,0,0,0
Samoa,2020,Judo,0,0,0
Samoa,2020,Sailing,0,0,0
Samoa,2024,Athletics,0,0,0
Samoa,2024,Boxing,0,0,0
Samoa,2024,Canoe Sprint,0,0,0
Samoa,2024,Judo,0,0,0
Samoa,2024,Rugby Sevens,0,0,0
Samoa,2024,Sailing,0,0,0
Samoa,2024,Swimming,0,0,0
Samoa,2024,Weightlifting,0,0,0
Samoa,2024,Wrestling,0,0,0
San Marino,1960,Cycling,0,0,0
San Marino,1960,Shooting,0,0,0
San Marino,1960,Wrestling,0,0,0
San Marino,1968,Cycling,0,0,0
San Marino,1968,Shooting,0,0,0
San Marino,1972,Cycling,0,0,0
San Marino,1972,Shooting,0,0,0
San Marino,1976,Athletics,0,0,0
San Marino,1976,Cycling,0,0,0
San Marino,1976,Shooting,0,0,0
San Marino,1980,Athletics,0,0,0
San Marino,1980,Cycling,0,0,0
San Marino,1980,Judo,0,0,0
San Marino,1980,Shooting,0,0,0
San Marino,1980,Weightlifting,0,0,0
San Marino,1984,Athletics,0,0,0
San Marino,1984,Cycling,0,0,0
San Marino,1984,Gymnastics,0,0,0
San Marino,1984,Judo,0,0,0
San Marino,1984,Sailing,0,0,0
San Marino,1984,Shooting,0,0,0
San Marino,1984,Swimming,0,0,0
San Marino,1988,Athletics,0,0,0
San Marino,1988,Judo,0,0,0
San Marino,1988,Sailing,0,0,0
San Marino,1988,Shooting,0,0,0
San Marino,1988,Swimming,0,0,0
San Marino,1988,Weightlifting,0,0,0
San Marino,1992,Archery,0,0,0
San Marino,1992,Athletics,0,0,0
San Marino,1992,Cycling,0,0,0
San Marino,1992,Judo,0,0,0
San Marino,1992,Shooting,0,0,0
San Marino,1992,Swimming,0,0,0
San Marino,1992,Tennis,0,0,0
San Marino,1996,Archery,0,0,0
San Marino,1996,Athletics,0,0,0
San Marino,1996,Judo,0,0,0
San Marino,1996,Sailing,0,0,0
San Marino,1996,Shooting,0,0,0
San Marino,1996,Swimming,0,0,0
San Marino,2000,Athletics,0,0,0
San Marino,2000,Shooting,0,0,0
San Marino,2000,Swimming,0,0,0
San Marino,2004,Athletics,0,0,0
San Marino,2004,Shooting,0,0,0
San Marino,2004,Swimming,0,0,0
San Marino,2008,Athletics,0,0,0
San Marino,2008,Shooting,0,0,0
San Marino,2008,Swimming,0,0,0
San Marino,2012,Archery,0,0,0
San Marino,2012,Athletics,0,0,0
San Marino,2012,Shooting,0,0,0
San Marino,2012,Swimming,0,0,0
San Marino,2016,Athletics,0,0,0
San Marino,2016,Shooting,0,0,0
San Marino,2020,Judo,0,0,0
San Marino,2020,Shooting,0,2,1
San Marino,2020,Swimming,0,0,0
San Marino,2020,Wrestling,0,0,1
San Marino,2024,Archery,0,0,0
San Marino,2024,Athletics,0,0,0
San Marino,2024,Shooting,0,0,0
San Marino,2024,Swimming,0,0,0
San Marino,2024,Wrestling,0,0,0
Sandra,1924,Sailing,0,0,0
Sans Atout-1,1912,Sailing,0,5,0
Santa Maria,1932,Sailing,0,6,0
Sao Tome & Principe,2024,Athletics,0,0,0
Sao Tome & Principe,2024,Canoe Sprint,0,0,0
Sao Tome & Principe,2024,Judo,0,0,0
Sao Tome and Principe,1996,Athletics,0,0,0
Sao Tome and Principe,2000,Athletics,0,0,0
Sao Tome and Principe,2004,Athletics,0,0,0
Sao Tome and Principe,2008,Athletics,0,0,0
Sao Tome and Principe,2008,Canoeing,0,0,0
Sao Tome and Principe,2012,Athletics,0,0,0
Sao Tome and Principe,2016,Athletics,0,0,0
Sao Tome and Principe,2016,Canoeing,0,0,0
Sarcelle-3,1900,Sailing,0,0,3
Sarcelle-35,1900,Sailing,0,0,0
Saskia,1936,Sailing,0,0,0
Sass-2,1912,Sailing,0,0,0
Satchmo,2008,Equestrianism,1,0,0
Saudi Arabia,1972,Athletics,0,0,0
Saudi Arabia,1976,Athletics,0,0,0
Saudi Arabia,1984,Archery,0,0,0
Saudi Arabia,1984,Cycling,0,0,0
Saudi Arabia,1984,Fencing,0,0,0
Saudi Arabia,1984,Football,0,0,0
Saudi Arabia,1984,Shooting,0,0,0
Saudi Arabia,1988,Archery,0,0,0
Saudi Arabia,1988,Athletics,0,0,0
Saudi Arabia,1988,Shooting,0,0,0
Saudi Arabia,1992,Athletics,0,0,0
Saudi Arabia,1992,Cycling,0,0,0
Saudi Arabia,1992,Fencing,0,0,0
Saudi Arabia,1992,Swimming,0,0,0
Saudi Arabia,1992,Table Tennis,0,0,0
Saudi Arabia,1996,Athletics,0,0,0
Saudi Arabia,1996,Equestrianism,0,0,0
Saudi Arabia,1996,Football,0,0,0
Saudi Arabia,1996,Shooting,0,0,0
Saudi Arabia,1996,Weightlifting,0,0,0
Saudi Arabia,2000,Athletics,0,1,0
Saudi Arabia,2000,Equestrianism,0,0,1
Saudi Arabia,2000,Shooting,0,0,0
Saudi Arabia,2000,Swimming,0,0,0
Saudi Arabia,2000,Taekwondo,0,0,0
Saudi Arabia,2004,Athletics,0,0,0
Saudi Arabia,2004,Equestrianism,0,0,0
Saudi Arabia,2004,Shooting,0,0,0
Saudi Arabia,2004,Swimming,0,0,0
Saudi Arabia,2004,Table Tennis,0,0,0
Saudi Arabia,2004,Weightlifting,0,0,0
Saudi Arabia,2008,Athletics,0,0,0
Saudi Arabia,2008,Equestrianism,0,0,0
Saudi Arabia,2008,Shooting,0,0,0
Saudi Arabia,2008,Swimming,0,0,0
Saudi Arabia,2012,Athletics,0,0,0
Saudi Arabia,2012,Equestrianism,0,0,4
Saudi Arabia,2012,Judo,0,0,0
Saudi Arabia,2012,Shooting,0,0,0
Saudi Arabia,2012,Weightlifting,0,0,0
Saudi Arabia,2016,Athletics,0,0,0
Saudi Arabia,2016,Fencing,0,0,0
Saudi Arabia,2016,Judo,0,0,0
Saudi Arabia,2016,Shooting,0,0,0
Saudi Arabia,2016,Weightlifting,0,0,0
Saudi Arabia,2020,Athletics,0,0,0
Saudi Arabia,2020,Football,0,0,0
Saudi Arabia,2020,Judo,0,0,0
Saudi Arabia,2020,Karate,0,1,0
Saudi Arabia,2020,Rowing,0,0,0
Saudi Arabia,2020,Shooting,0,0,0
Saudi Arabia,2020,Swimming,0,0,0
Saudi Arabia,2020,Table Tennis,0,0,0
Saudi Arabia,2020,Weightlifting,0,0,0
Saudi Arabia,2024,Athletics,0,0,0
Saudi Arabia,2024,Equestrian,0,0,0
Saudi Arabia,2024,Swimming,0,0,0
Saudi Arabia,2024,Taekwondo,0,0,0
Scamasaxe-2,1900,Sailing,0,0,2
Scamasaxe-3,1900,Sailing,0,2,0
Scamasaxe-34,1900,Sailing,0,0,0
Scaup,1948,Sailing,0,0,0
Scotia,1900,Sailing,6,0,0
Scotland,1912,Cycling,0,0,0
Scotland-2,1912,Cycling,0,0,0
Scotland-3,1908,Hockey,0,0,11
Scram,1960,Sailing,0,0,0
Sea Dog-2,1908,Motorboating,0,0,0
Seawanhaka Boat Club-1,1904,Rowing,2,0,0
Senegal,1964,Athletics,0,0,0
Senegal,1968,Athletics,0,0,0
Senegal,1968,Basketball,0,0,0
Senegal,1972,Athletics,0,0,0
Senegal,1972,Basketball,0,0,0
Senegal,1972,Boxing,0,0,0
Senegal,1972,Judo,0,0,0
Senegal,1972,Wrestling,0,0,0
Senegal,1976,Athletics,0,0,0
Senegal,1976,Boxing,0,0,0
Senegal,1976,Judo,0,0,0
Senegal,1976,Wrestling,0,0,0
Senegal,1980,Athletics,0,0,0
Senegal,1980,Basketball,0,0,0
Senegal,1980,Judo,0,0,0
Senegal,1980,Wrestling,0,0,0
Senegal,1984,Athletics,0,0,0
Senegal,1984,Judo,0,0,0
Senegal,1984,Sailing,0,0,0
Senegal,1984,Shooting,0,0,0
Senegal,1984,Wrestling,0,0,0
Senegal,1988,Athletics,0,1,0
Senegal,1988,Judo,0,0,0
Senegal,1988,Swimming,0,0,0
Senegal,1988,Wrestling,0,0,0
Senegal,1992,Athletics,0,0,0
Senegal,1992,Judo,0,0,0
Senegal,1992,Swimming,0,0,0
Senegal,1992,Wrestling,0,0,0
Senegal,1996,Athletics,0,0,0
Senegal,1996,Judo,0,0,0
Senegal,1996,Wrestling,0,0,0
Senegal,2000,Athletics,0,0,0
Senegal,2000,Basketball,0,0,0
Senegal,2000,Boxing,0,0,0
Senegal,2000,Judo,0,0,0
Senegal,2000,Swimming,0,0,0
Senegal,2000,Wrestling,0,0,0
Senegal,2004,Athletics,0,0,0
Senegal,2004,Fencing,0,0,0
Senegal,2004,Judo,0,0,0
Senegal,2004,Swimming,0,0,0
Senegal,2004,Table Tennis,0,0,0
Senegal,2004,Wrestling,0,0,0
Senegal,2008,Athletics,0,0,0
Senegal,2008,Canoeing,0,0,0
Senegal,2008,Fencing,0,0,0
Senegal,2008,Judo,0,0,0
Senegal,2008,Swimming,0,0,0
Senegal,2008,Taekwondo,0,0,0
Senegal,2008,Wrestling,0,0,0
Senegal,2012,Athletics,0,0,0
Senegal,2012,Canoeing,0,0,0
Senegal,2012,Fencing,0,0,0
Senegal,2012,Football,0,0,0
Senegal,2012,Judo,0,0,0
Senegal,2012,Swimming,0,0,0
Senegal,2012,Taekwondo,0,0,0
Senegal,2012,Wrestling,0,0,0
Senegal,2016,Athletics,0,0,0
Senegal,2016,Basketball,0,0,0
Senegal,2016,Canoeing,0,0,0
Senegal,2016,Fencing,0,0,0
Senegal,2016,Judo,0,0,0
Senegal,2016,Swimming,0,0,0
Senegal,2016,Taekwondo,0,0,0
Senegal,2016,Wrestling,0,0,0
Senegal,2020,Athletics,0,0,0
Senegal,2020,Canoe Slalom,0,0,0
Senegal,2020,Fencing,0,0,0
Senegal,2020,Judo,0,0,0
Senegal,2020,Shooting,0,0,0
Senegal,2020,Swimming,0,0,0
Senegal,2020,Table Tennis,0,0,0
Senegal,2020,Wrestling,0,0,0
Senegal,2024,Athletics,0,0,0
Senegal,2024,Canoe Slalom,0,0,0
Senegal,2024,Canoe Sprint,0,0,0
Senegal,2024,Fencing,0,0,0
Senegal,2024,Judo,0,0,0
Senegal,2024,Swimming,0,0,0
Senegal,2024,Table Tennis,0,0,0
Senegal,2024,Taekwondo,0,0,0
Serbia,1912,Athletics,0,0,0
Serbia,2008,Athletics,0,0,0
Serbia,2008,Cycling,0,0,0
Serbia,2008,Football,0,0,0
Serbia,2008,Rowing,0,0,0
Serbia,2008,Shooting,0,0,0
Serbia,2008,Swimming,0,1,0
Serbia,2008,Table Tennis,0,0,0
Serbia,2008,Tennis,0,0,1
Serbia,2008,Volleyball,0,0,0
